,rank,precision,generator_name,base
40,12,1.214849310510588e-05,gauss_radem,1.01
41,17,2.012628432034904e-05,gauss_radem,1.01
42,22,2.6210898743790918e-05,gauss_radem,1.01
43,27,4.330335518702384e-05,gauss_radem,1.01
44,32,5.4038311923027656e-05,gauss_radem,1.01
45,37,7.964799575520878e-05,gauss_radem,1.01
46,42,0.00010530940133890931,gauss_radem,1.01
47,47,0.0001559757868499755,gauss_radem,1.01
48,52,0.00019780557701721784,gauss_radem,1.01
49,57,0.00027892892702908225,gauss_radem,1.01
50,62,0.0003269081413281515,gauss_radem,1.01
51,67,0.0004750449644877815,gauss_radem,1.01
52,7,5.984459146884504e-06,radem_radem,1.01
53,12,1.4163130688228803e-05,radem_radem,1.01
54,17,1.7147344965668116e-05,radem_radem,1.01
55,22,3.4028527493925506e-05,radem_radem,1.01
56,27,4.3974002311288675e-05,radem_radem,1.01
57,32,5.588986567734887e-05,radem_radem,1.01
58,37,8.630000236708229e-05,radem_radem,1.01
59,42,0.00010808674208129413,radem_radem,1.01
60,47,0.00013111164836937544,radem_radem,1.01
61,52,0.0001911017424732826,radem_radem,1.01
62,57,0.00023373978906489446,radem_radem,1.01
63,62,0.00032482106165891684,radem_radem,1.01
64,67,0.00040339513555727853,radem_radem,1.01
65,7,0.001185025795795558,big_gauss,1.05
66,12,0.002914232696924112,big_gauss,1.05
67,17,0.00676974358721391,big_gauss,1.05
68,22,0.011253654513376557,big_gauss,1.05
69,27,0.019383923682828586,big_gauss,1.05
70,32,0.03741942820027944,big_gauss,1.05
71,37,0.04822176656171542,big_gauss,1.05
72,42,0.06513736139312207,big_gauss,1.05
73,47,0.09949951238154855,big_gauss,1.05
74,52,0.12959602552752203,big_gauss,1.05
75,57,0.18865607707202536,big_gauss,1.05
76,62,0.22107585237325125,big_gauss,1.05
77,67,0.2701185657341294,big_gauss,1.05
78,7,0.0008984319230775856,big_radem,1.05
79,12,0.002669447648996227,big_radem,1.05
80,17,0.005729264188364212,big_radem,1.05
81,22,0.01179225161297697,big_radem,1.05
82,27,0.01900191281575958,big_radem,1.05
83,32,0.02615465409772923,big_radem,1.05
84,37,0.046798533320317366,big_radem,1.05
85,42,0.07325348774275234,big_radem,1.05
86,47,0.09404878607293037,big_radem,1.05
87,52,0.11609333650059052,big_radem,1.05
88,57,0.14974078544576727,big_radem,1.05
89,62,0.19486681883516702,big_radem,1.05
90,67,0.2590330438982746,big_radem,1.05
91,7,0.0010582625439578804,gauss_gauss,1.05
92,12,0.002823627178748365,gauss_gauss,1.05
93,17,0.006248472742312693,gauss_gauss,1.05
94,22,0.011285095866614173,gauss_gauss,1.05
95,27,0.021744345069045844,gauss_gauss,1.05
96,32,0.03567877335112875,gauss_gauss,1.05
97,37,0.04816464045310835,gauss_gauss,1.05
98,42,0.08915151398837134,gauss_gauss,1.05
99,47,0.07784409182739288,gauss_gauss,1.05
100,52,0.1039479840949891,gauss_gauss,1.05
101,57,0.15722897732236346,gauss_gauss,1.05
102,62,0.1862471523249527,gauss_gauss,1.05
103,67,0.23790273733117445,gauss_gauss,1.05
104,7,0.0009565342382320389,gauss_radem,1.05
105,12,0.002798345893092738,gauss_radem,1.05
106,17,0.006440570806372902,gauss_radem,1.05
107,22,0.011859838472674647,gauss_radem,1.05
108,27,0.016820843317864872,gauss_radem,1.05
109,32,0.03415093867877503,gauss_radem,1.05
110,37,0.043804561386782924,gauss_radem,1.05
111,42,0.06232569934111362,gauss_radem,1.05
112,47,0.0930386733482765,gauss_radem,1.05
113,52,0.11426334852499793,gauss_radem,1.05
114,57,0.1570732169399936,gauss_radem,1.05
115,62,0.1864927566830671,gauss_radem,1.05
116,67,0.2935078486668629,gauss_radem,1.05
117,7,0.0009065508360116187,radem_radem,1.05
118,12,0.0026819463931706156,radem_radem,1.05
119,17,0.005736869494687618,radem_radem,1.05
120,22,0.012244871963118516,radem_radem,1.05
121,27,0.01930660999887766,radem_radem,1.05
122,32,0.03338369838213872,radem_radem,1.05
123,37,0.041844276006212426,radem_radem,1.05
124,42,0.06615003171169426,radem_radem,1.05
125,47,0.09019792228394084,radem_radem,1.05
126,52,0.11441735929489122,radem_radem,1.05
127,57,0.1684577443464432,radem_radem,1.05
128,62,0.1879518415176673,radem_radem,1.05
129,67,0.25282140441533146,radem_radem,1.05
130,7,0.1801074477435199,big_gauss,1.18
131,12,0.7625035341141607,big_gauss,1.18
132,17,2.644604123813622,big_gauss,1.18
133,22,5.527033215243124,big_gauss,1.18
134,27,9.324209388860385,big_gauss,1.18
135,32,11.73201324554886,big_gauss,1.18
136,37,17.274195774058583,big_gauss,1.18
137,42,23.0490862021316,big_gauss,1.18
138,47,29.83302714148654,big_gauss,1.18
139,52,34.242205748566434,big_gauss,1.18
140,57,59.744529602968974,big_gauss,1.18
141,62,41.292849113567804,big_gauss,1.18
142,67,57.221340883856826,big_gauss,1.18
143,7,0.18320668669311396,big_radem,1.18
144,12,0.834730800861613,big_radem,1.18
145,17,2.469902253369749,big_radem,1.18
146,22,4.892445912132808,big_radem,1.18
147,27,6.9696094723768605,big_radem,1.18
148,32,12.498226006319463,big_radem,1.18
149,37,15.359420409725189,big_radem,1.18
150,42,17.635302486704703,big_radem,1.18
151,47,24.06892379461912,big_radem,1.18
152,52,34.205736783344726,big_radem,1.18
153,57,46.58744595236145,big_radem,1.18
154,62,56.48115874965287,big_radem,1.18
155,67,60.404002759941704,big_radem,1.18
156,7,0.1614309710251612,gauss_gauss,1.18
157,12,0.7575311218703467,gauss_gauss,1.18
158,17,2.103698065706103,gauss_gauss,1.18
159,22,4.162232248945587,gauss_gauss,1.18
160,27,7.655920276211586,gauss_gauss,1.18
161,32,8.821684030850903,gauss_gauss,1.18
162,37,13.297487116155628,gauss_gauss,1.18
163,42,28.001462782995794,gauss_gauss,1.18
164,47,24.00721901173603,gauss_gauss,1.18
165,52,29.0231074172983,gauss_gauss,1.18
166,57,59.09206780039621,gauss_gauss,1.18
167,62,56.227911049864844,gauss_gauss,1.18
168,67,58.15592031035107,gauss_gauss,1.18
169,7,0.15923855180345908,gauss_radem,1.18
170,12,0.9024884970168187,gauss_radem,1.18
171,17,2.72667353966982,gauss_radem,1.18
172,22,4.414202637634353,gauss_radem,1.18
173,27,6.187728430273511,gauss_radem,1.18
174,32,10.847863239712385,gauss_radem,1.18
175,37,20.305329061207857,gauss_radem,1.18
176,42,17.422984226622802,gauss_radem,1.18
177,47,31.074751700870582,gauss_radem,1.18
178,52,36.574350336100586,gauss_radem,1.18
179,57,41.515867762302655,gauss_radem,1.18
180,62,54.021904369769054,gauss_radem,1.18
181,67,59.392931621715505,gauss_radem,1.18
182,7,0.17685269543155926,radem_radem,1.18
183,12,0.7586878963475778,radem_radem,1.18
184,17,1.9305595311301444,radem_radem,1.18
185,22,5.800177800543434,radem_radem,1.18
186,27,6.8419104902619905,radem_radem,1.18
187,32,10.21107504702224,radem_radem,1.18
188,37,16.908573668160773,radem_radem,1.18
189,42,17.537750740231544,radem_radem,1.18
190,47,22.626492833690826,radem_radem,1.18
191,52,36.702081960069265,radem_radem,1.18
192,57,47.22801206156165,radem_radem,1.18
193,62,37.489720195487344,radem_radem,1.18
194,67,61.735544467860606,radem_radem,1.18
195,7,34.8990721948963,big_gauss,1.5
196,12,92.11246175748886,big_gauss,1.5
197,17,221.4975485980084,big_gauss,1.5
198,22,597.731265060335,big_gauss,1.5
199,27,936.2380085179703,big_gauss,1.5
200,32,701.916148007169,big_gauss,1.5
201,37,1429.3001663044583,big_gauss,1.5
202,42,1467.3035607489026,big_gauss,1.5
203,47,3257.3013846375943,big_gauss,1.5
204,52,1527.5074143103786,big_gauss,1.5
205,57,3394.2121161350115,big_gauss,1.5
206,62,2737.357037018054,big_gauss,1.5
207,67,2731.9791726891035,big_gauss,1.5
208,7,15.788723186686697,big_radem,1.5
209,12,103.80491393699069,big_radem,1.5
210,17,295.1291585275589,big_radem,1.5
211,22,346.86180929748934,big_radem,1.5
212,27,298.9724926673397,big_radem,1.5
213,32,2437.2431748689146,big_radem,1.5
214,37,856.4966250766771,big_radem,1.5
215,42,2432.528407641045,big_radem,1.5
216,47,2266.6425215153777,big_radem,1.5
217,52,1804.9497602086324,big_radem,1.5
218,57,4305.946639080219,big_radem,1.5
219,62,4827.279042693601,big_radem,1.5
220,67,4536.413083898104,big_radem,1.5
221,7,17.13136401433313,gauss_gauss,1.5
222,12,65.74685977499266,gauss_gauss,1.5
223,17,116.76579731066742,gauss_gauss,1.5
224,22,328.69324163756295,gauss_gauss,1.5
225,27,620.5811945502836,gauss_gauss,1.5
226,32,738.4917502638937,gauss_gauss,1.5
227,37,638.5842946959452,gauss_gauss,1.5
228,42,1199.1521467288571,gauss_gauss,1.5
229,47,2604.0877074385003,gauss_gauss,1.5
230,52,2531.274235382594,gauss_gauss,1.5
231,57,5047.937251993492,gauss_gauss,1.5
232,62,3673.9231810610936,gauss_gauss,1.5
233,67,4305.141677122784,gauss_gauss,1.5
234,7,17.120941889613043,gauss_radem,1.5
235,12,150.03233868873284,gauss_radem,1.5
236,17,312.0747467872354,gauss_radem,1.5
237,22,550.4555046477095,gauss_radem,1.5
238,27,381.4587465368682,gauss_radem,1.5
239,32,686.2132809691193,gauss_radem,1.5
240,37,949.0407503612075,gauss_radem,1.5
241,42,1374.3104354284505,gauss_radem,1.5
242,47,6364.844728548959,gauss_radem,1.5
243,52,2444.095626586176,gauss_radem,1.5
244,57,2071.7535828937803,gauss_radem,1.5
245,62,4691.879431198843,gauss_radem,1.5
246,67,2711.875490795542,gauss_radem,1.5
247,7,16.83144746207123,radem_radem,1.5
248,12,82.78777492455382,radem_radem,1.5
249,17,146.3209431428276,radem_radem,1.5
250,22,403.6749428615246,radem_radem,1.5
251,27,537.7444962704797,radem_radem,1.5
252,32,752.2154638004481,radem_radem,1.5
253,37,1072.0690179621608,radem_radem,1.5
254,42,1021.5492056233469,radem_radem,1.5
255,47,2685.880088345898,radem_radem,1.5
256,52,2457.7419114174645,radem_radem,1.5
257,57,2769.2183985557667,radem_radem,1.5
258,62,2782.585732439216,radem_radem,1.5
259,67,2865.369223716519,radem_radem,1.5
260,7,3569.1984201177765,big_gauss,2.0
261,12,1579.9974097104955,big_gauss,2.0
262,17,3043.209942799648,big_gauss,2.0
263,22,7067.424084424004,big_gauss,2.0
264,27,11427.095626105005,big_gauss,2.0
265,32,22848.435853824776,big_gauss,2.0
266,37,32897.63941916895,big_gauss,2.0
267,42,28685.084547124625,big_gauss,2.0
268,47,81459.85402527232,big_gauss,2.0
269,52,114374.07692402067,big_gauss,2.0
270,57,948657564.265122,big_gauss,2.0
271,62,114713664666581.05,big_gauss,2.0
272,67,5.8274378229823065e+22,big_gauss,2.0
273,7,246.72366123423205,big_radem,2.0
274,12,1795.9572875686813,big_radem,2.0
275,17,3997.528006339131,big_radem,2.0
276,22,5005.500797240322,big_radem,2.0
277,27,5253.717783874429,big_radem,2.0
278,32,123387.29118775052,big_radem,2.0
279,37,7412.438754551747,big_radem,2.0
280,42,48880.05730387511,big_radem,2.0
281,47,31599.213527477972,big_radem,2.0
282,52,90253.95420832201,big_radem,2.0
283,57,590756812.6497144,big_radem,2.0
284,62,117944381316179.62,big_radem,2.0
285,67,6.1342625198956435e+22,big_radem,2.0
286,7,315.37245503984906,gauss_gauss,2.0
287,12,1246.9138035539975,gauss_gauss,2.0
288,17,1589.187067286145,gauss_gauss,2.0
289,22,4933.413156243491,gauss_gauss,2.0
290,27,5971.717448987775,gauss_gauss,2.0
291,32,12163.140452648022,gauss_gauss,2.0
292,37,12580.191333584366,gauss_gauss,2.0
293,42,13850.509700058652,gauss_gauss,2.0
294,47,35241.59996567409,gauss_gauss,2.0
295,52,143318.5878410578,gauss_gauss,2.0
296,57,659102635.4458785,gauss_gauss,2.0
297,62,116331787207191.12,gauss_gauss,2.0
298,67,5.638126403631774e+22,gauss_gauss,2.0
299,7,251.00353922269198,gauss_radem,2.0
300,12,1020.0806131027836,gauss_radem,2.0
301,17,7170.434718907596,gauss_radem,2.0
302,22,11106.375672084514,gauss_radem,2.0
303,27,14277.939447396413,gauss_radem,2.0
304,32,8069.945633195057,gauss_radem,2.0
305,37,23773.262097363146,gauss_radem,2.0
306,42,16752.886418138165,gauss_radem,2.0
307,47,261099.76642136552,gauss_radem,2.0
308,52,131988.38946495694,gauss_radem,2.0
309,57,374346339.8778376,gauss_radem,2.0
310,62,104894788260685.92,gauss_radem,2.0
311,67,5.8716048186341365e+22,gauss_radem,2.0
312,7,328.0318015639628,radem_radem,2.0
313,12,1931.3624251334677,radem_radem,2.0
314,17,2712.4195626268656,radem_radem,2.0
315,22,3964.0434823755772,radem_radem,2.0
316,27,6352.667463257886,radem_radem,2.0
317,32,10417.746719106615,radem_radem,2.0
318,37,13469.632524089615,radem_radem,2.0
319,42,24328.925767925415,radem_radem,2.0
320,47,60444.56515517279,radem_radem,2.0
321,52,121840.4705322506,radem_radem,2.0
322,57,549345133.2915056,radem_radem,2.0
323,62,111211870724180.69,radem_radem,2.0
324,67,6.268886501979019e+22,radem_radem,2.0
325,7,937739.4465374163,big_gauss,4.5
326,12,59486.262975735066,big_gauss,4.5
327,17,87707.0804276466,big_gauss,4.5
328,22,284884.7503532492,big_gauss,4.5
329,27,512450056989.9085,big_gauss,4.5
330,32,1.5603485413426695e+30,big_gauss,4.5
331,37,,big_gauss,4.5
332,42,,big_gauss,4.5
333,47,,big_gauss,4.5
334,52,,big_gauss,4.5
335,57,,big_gauss,4.5
336,62,,big_gauss,4.5
337,67,,big_gauss,4.5
338,7,8845.567877873322,big_radem,4.5
339,12,530972.4629957475,big_radem,4.5
340,17,655446.9313214867,big_radem,4.5
341,22,209289.63724684686,big_radem,4.5
342,27,232210719439.43835,big_radem,4.5
343,32,1.8607837631639495e+30,big_radem,4.5
344,37,,big_radem,4.5
345,42,,big_radem,4.5
346,47,,big_radem,4.5
347,52,,big_radem,4.5
348,57,,big_radem,4.5
349,62,,big_radem,4.5
350,67,,big_radem,4.5
351,7,17845.268636558096,gauss_gauss,4.5
352,12,334531.86319518014,gauss_gauss,4.5
353,17,150642.39557225013,gauss_gauss,4.5
354,22,1756583.9882011304,gauss_gauss,4.5
355,27,234432472162.01743,gauss_gauss,4.5
356,32,1.7900564202395998e+30,gauss_gauss,4.5
357,37,,gauss_gauss,4.5
358,42,,gauss_gauss,4.5
359,47,,gauss_gauss,4.5
360,52,,gauss_gauss,4.5
361,57,,gauss_gauss,4.5
362,62,,gauss_gauss,4.5
363,67,,gauss_gauss,4.5
364,7,14254.680736882201,gauss_radem,4.5
365,12,398686.2359710163,gauss_radem,4.5
366,17,6283446.064249589,gauss_radem,4.5
367,22,383370.3512392439,gauss_radem,4.5
368,27,216775835658.7598,gauss_radem,4.5
369,32,1.3901678421024976e+30,gauss_radem,4.5
370,37,,gauss_radem,4.5
371,42,,gauss_radem,4.5
372,47,,gauss_radem,4.5
373,52,,gauss_radem,4.5
374,57,,gauss_radem,4.5
375,62,,gauss_radem,4.5
376,67,,gauss_radem,4.5
377,7,38179.03640029592,radem_radem,4.5
378,12,274428.9705571068,radem_radem,4.5
379,17,243850.75312006372,radem_radem,4.5
380,22,477434.5712487239,radem_radem,4.5
381,27,430486681695.9723,radem_radem,4.5
382,32,1.5061984752791975e+30,radem_radem,4.5
383,37,,radem_radem,4.5
384,42,,radem_radem,4.5
385,47,,radem_radem,4.5
386,52,,radem_radem,4.5
387,57,,radem_radem,4.5
388,62,,radem_radem,4.5
389,67,,radem_radem,4.5
390,7,41062834.96185405,big_gauss,10.0
391,12,264177.9825904815,big_gauss,10.0
392,17,25275016514.453896,big_gauss,10.0
393,22,2.3184871352538853e+40,big_gauss,10.0
394,27,,big_gauss,10.0
395,32,,big_gauss,10.0
396,37,,big_gauss,10.0
397,42,,big_gauss,10.0
398,47,,big_gauss,10.0
399,52,,big_gauss,10.0
400,57,,big_gauss,10.0
401,62,,big_gauss,10.0
402,67,,big_gauss,10.0
403,7,30004.026169366432,big_radem,10.0
404,12,20614316.97964414,big_radem,10.0
405,17,19523676915.538525,big_radem,10.0
406,22,2.36520249176973e+40,big_radem,10.0
407,27,,big_radem,10.0
408,32,,big_radem,10.0
409,37,,big_radem,10.0
410,42,,big_radem,10.0
411,47,,big_radem,10.0
412,52,,big_radem,10.0
413,57,,big_radem,10.0
414,62,,big_radem,10.0
415,67,,big_radem,10.0
416,7,237302.82372026972,gauss_gauss,10.0
417,12,30035538.81111404,gauss_gauss,10.0
418,17,8237152229.697312,gauss_gauss,10.0
419,22,1.3678317410814694e+40,gauss_gauss,10.0
420,27,,gauss_gauss,10.0
421,32,,gauss_gauss,10.0
422,37,,gauss_gauss,10.0
423,42,,gauss_gauss,10.0
424,47,,gauss_gauss,10.0
425,52,,gauss_gauss,10.0
426,57,,gauss_gauss,10.0
427,62,,gauss_gauss,10.0
428,67,,gauss_gauss,10.0
429,7,286311.89619730966,gauss_radem,10.0
430,12,27352225.759258557,gauss_radem,10.0
431,17,151061758929.1517,gauss_radem,10.0
432,22,1.6129735134611325e+40,gauss_radem,10.0
433,27,,gauss_radem,10.0
434,32,,gauss_radem,10.0
435,37,,gauss_radem,10.0
436,42,,gauss_radem,10.0
437,47,,gauss_radem,10.0
438,52,,gauss_radem,10.0
439,57,,gauss_radem,10.0
440,62,,gauss_radem,10.0
441,67,,gauss_radem,10.0
442,7,518619.72346161754,radem_radem,10.0
443,12,11201097.54597268,radem_radem,10.0
444,17,22243755535.17479,radem_radem,10.0
445,22,2.2570536549213304e+40,radem_radem,10.0
446,27,,radem_radem,10.0
447,32,,radem_radem,10.0
448,37,,radem_radem,10.0
449,42,,radem_radem,10.0
450,47,,radem_radem,10.0
451,52,,radem_radem,10.0
452,57,,radem_radem,10.0
453,62,,radem_radem,10.0
454,67,,radem_radem,10.0
