,rank,precision,generator_name,base
121,27,2.8860942830268983,radem_radem,1.05
122,32,3.309807779605576,radem_radem,1.05
123,37,3.8068686651483183,radem_radem,1.05
124,42,4.262628058160411,radem_radem,1.05
125,47,4.732734945714273,radem_radem,1.05
126,52,5.2336175055486125,radem_radem,1.05
127,57,5.751182979043653,radem_radem,1.05
128,62,6.257338486149927,radem_radem,1.05
129,67,6.726673359538895,radem_radem,1.05
130,7,2.6698782522858733,big_gauss,1.18
131,12,4.27228282613424,big_gauss,1.18
132,17,6.26469355408345,big_gauss,1.18
133,22,8.442735376376248,big_gauss,1.18
134,27,10.49688209468895,big_gauss,1.18
135,32,11.98668685174656,big_gauss,1.18
136,37,14.22372354392949,big_gauss,1.18
137,42,16.169670051925365,big_gauss,1.18
138,47,18.372392675747662,big_gauss,1.18
139,52,19.832396737633896,big_gauss,1.18
140,57,21.93947885394194,big_gauss,1.18
141,62,23.57382456552085,big_gauss,1.18
142,67,26.095660230904972,big_gauss,1.18
143,7,2.7001485053290253,big_radem,1.18
144,12,4.323489317388243,big_radem,1.18
145,17,6.292603733481361,big_radem,1.18
146,22,8.26661299890917,big_radem,1.18
147,27,9.924358016082781,big_radem,1.18
148,32,11.99334192866594,big_radem,1.18
149,37,13.668603743214979,big_radem,1.18
150,42,16.149373748048642,big_radem,1.18
151,47,17.192558291115777,big_radem,1.18
152,52,20.09750095429885,big_radem,1.18
153,57,21.557766462080753,big_radem,1.18
154,62,23.471263830968383,big_radem,1.18
155,67,26.093656940657038,big_radem,1.18
156,7,2.692388702695075,gauss_gauss,1.18
157,12,4.3402285031326775,gauss_gauss,1.18
158,17,6.151192229358461,gauss_gauss,1.18
159,22,8.280195298175881,gauss_gauss,1.18
160,27,10.216738520909454,gauss_gauss,1.18
161,32,11.763578218864636,gauss_gauss,1.18
162,37,13.302777884730986,gauss_gauss,1.18
163,42,16.089683694303798,gauss_gauss,1.18
164,47,17.818378561624204,gauss_gauss,1.18
165,52,19.65404660089248,gauss_gauss,1.18
166,57,21.66868037043865,gauss_gauss,1.18
167,62,23.96736784839997,gauss_gauss,1.18
168,67,25.571819523631216,gauss_gauss,1.18
169,7,2.7171000430451726,gauss_radem,1.18
170,12,4.322311782142786,gauss_radem,1.18
171,17,6.388578771158272,gauss_radem,1.18
172,22,8.041841999459994,gauss_radem,1.18
173,27,10.045763606043199,gauss_radem,1.18
174,32,12.212956279934206,gauss_radem,1.18
175,37,14.222766739643152,gauss_radem,1.18
176,42,15.493119146813745,gauss_radem,1.18
177,47,18.58331182676,gauss_radem,1.18
178,52,20.09159641507539,gauss_radem,1.18
179,57,22.053500930946626,gauss_radem,1.18
180,62,23.770059991385626,gauss_radem,1.18
181,67,24.773161798873808,gauss_radem,1.18
182,7,2.7128305070113954,radem_radem,1.18
183,12,4.35396347004005,radem_radem,1.18
184,17,6.173354828607565,radem_radem,1.18
185,22,8.411644443482496,radem_radem,1.18
186,27,10.090294328983612,radem_radem,1.18
187,32,11.957840030390809,radem_radem,1.18
188,37,14.271386646943453,radem_radem,1.18
189,42,15.405178941151279,radem_radem,1.18
190,47,17.57768421525104,radem_radem,1.18
191,52,19.72548934202403,radem_radem,1.18
192,57,22.021575076905368,radem_radem,1.18
193,62,23.1384720284732,radem_radem,1.18
194,67,25.275513805359893,radem_radem,1.18
195,7,7.3334925636612445,big_gauss,1.5
196,12,12.31116566399882,big_gauss,1.5
197,17,18.598648830776757,big_gauss,1.5
198,22,27.581633438553357,big_gauss,1.5
199,27,33.604820893887194,big_gauss,1.5
200,32,36.55308683767308,big_gauss,1.5
201,37,43.1608212677282,big_gauss,1.5
202,42,47.727801709156395,big_gauss,1.5
203,47,59.87249592448471,big_gauss,1.5
204,52,54.575138038997885,big_gauss,1.5
205,57,67.22235719418595,big_gauss,1.5
206,62,71.50055856808554,big_gauss,1.5
207,67,75.86284254465048,big_gauss,1.5
208,7,7.121493544922995,big_radem,1.5
209,12,12.809153660653969,big_radem,1.5
210,17,20.056989242093543,big_radem,1.5
211,22,25.24466321866128,big_radem,1.5
212,27,28.44399082835208,big_radem,1.5
213,32,39.09014665248381,big_radem,1.5
214,37,39.0995395318936,big_radem,1.5
215,42,53.67601612156407,big_radem,1.5
216,47,52.243969694649245,big_radem,1.5
217,52,59.336263163363476,big_radem,1.5
218,57,69.69108113987653,big_radem,1.5
219,62,72.98047875758726,big_radem,1.5
220,67,82.4127102108057,big_radem,1.5
221,7,7.339327779625908,gauss_gauss,1.5
222,12,12.324098549282603,gauss_gauss,1.5
223,17,17.31991826684662,gauss_gauss,1.5
224,22,24.666612729192487,gauss_gauss,1.5
225,27,31.836645041263985,gauss_gauss,1.5
226,32,35.096256875910726,gauss_gauss,1.5
227,37,37.5434071095061,gauss_gauss,1.5
228,42,45.8120051058519,gauss_gauss,1.5
229,47,56.319732747211866,gauss_gauss,1.5
230,52,64.21964858886588,gauss_gauss,1.5
231,57,67.28854018488896,gauss_gauss,1.5
232,62,72.80873560973563,gauss_gauss,1.5
233,67,79.97226557898145,gauss_gauss,1.5
234,7,7.202240112976669,gauss_radem,1.5
235,12,13.22613987301908,gauss_radem,1.5
236,17,20.2632969883741,gauss_radem,1.5
237,22,25.84094919250753,gauss_radem,1.5
238,27,28.468851788238833,gauss_radem,1.5
239,32,36.87634750047935,gauss_radem,1.5
240,37,42.68942690372351,gauss_radem,1.5
241,42,47.10372049395537,gauss_radem,1.5
242,47,62.352790255986974,gauss_radem,1.5
243,52,61.978719929230415,gauss_radem,1.5
244,57,63.0323433704005,gauss_radem,1.5
245,62,74.22842530283607,gauss_radem,1.5
246,67,69.52676160462588,gauss_radem,1.5
247,7,7.315766054167619,radem_radem,1.5
248,12,12.855999886237276,radem_radem,1.5
249,17,19.03643124440089,radem_radem,1.5
250,22,25.405297789860835,radem_radem,1.5
251,27,32.11787919806209,radem_radem,1.5
252,32,34.792229254998674,radem_radem,1.5
253,37,43.22148761564872,radem_radem,1.5
254,42,43.73779146387821,radem_radem,1.5
255,47,55.1515765167786,radem_radem,1.5
256,52,60.04482990683608,radem_radem,1.5
257,57,66.05251544302905,radem_radem,1.5
258,62,68.88205251447208,radem_radem,1.5
259,67,74.07824949718275,radem_radem,1.5
260,7,20.13562269010262,big_gauss,2.0
261,12,27.91269887059111,big_gauss,2.0
262,17,39.200307973860575,big_gauss,2.0
263,22,62.0840936247448,big_gauss,2.0
264,27,73.68015741979748,big_gauss,2.0
265,32,83.92360679332403,big_gauss,2.0
266,37,96.99095428927293,big_gauss,2.0
267,42,99.00686229401668,big_gauss,2.0
268,47,139.5888171247351,big_gauss,2.0
269,52,397.6422092832578,big_gauss,2.0
270,57,74429.17369227757,big_gauss,2.0
271,62,53750262.86951782,big_gauss,2.0
272,67,1168889700194.167,big_gauss,2.0
273,7,14.643771527630038,big_radem,2.0
274,12,29.154518167750616,big_radem,2.0
275,17,45.11409621872174,big_radem,2.0
276,22,55.65675521694026,big_radem,2.0
277,27,59.164683428631285,big_radem,2.0
278,32,111.47286977670477,big_radem,2.0
279,37,75.93930946025712,big_radem,2.0
280,42,130.96056216403122,big_radem,2.0
281,47,112.29530408984702,big_radem,2.0
282,52,415.8663628603549,big_radem,2.0
283,57,76404.37120782066,big_radem,2.0
284,62,54464797.58066606,big_radem,2.0
285,67,1183391318781.3906,big_radem,2.0
286,7,17.07875805771732,gauss_gauss,2.0
287,12,26.215295847098844,gauss_gauss,2.0
288,17,34.894775354222396,gauss_gauss,2.0
289,22,51.706764191411246,gauss_gauss,2.0
290,27,65.22381723726055,gauss_gauss,2.0
291,32,75.36644814352607,gauss_gauss,2.0
292,37,78.53926186264239,gauss_gauss,2.0
293,42,96.93384088427409,gauss_gauss,2.0
294,47,126.813270633983,gauss_gauss,2.0
295,52,426.4561699958704,gauss_gauss,2.0
296,57,71045.13974978948,gauss_gauss,2.0
297,62,53087222.885186024,gauss_gauss,2.0
298,67,1138947943168.0251,gauss_gauss,2.0
299,7,14.748972427098058,gauss_radem,2.0
300,12,27.355005120153482,gauss_radem,2.0
301,17,49.20110965002404,gauss_radem,2.0
302,22,60.703649275963365,gauss_radem,2.0
303,27,62.147341145687264,gauss_radem,2.0
304,32,78.1495291378955,gauss_radem,2.0
305,37,96.09300874015815,gauss_radem,2.0
306,42,96.62393848594586,gauss_radem,2.0
307,47,153.98586569345173,gauss_radem,2.0
308,52,418.7291715881831,gauss_radem,2.0
309,57,71066.52543716966,gauss_radem,2.0
310,62,53366570.215766445,gauss_radem,2.0
311,67,1154258523623.1746,gauss_radem,2.0
312,7,15.843273637216162,radem_radem,2.0
313,12,29.226746099226087,radem_radem,2.0
314,17,42.989651691202155,radem_radem,2.0
315,22,49.98995291844532,radem_radem,2.0
316,27,67.94042284074835,radem_radem,2.0
317,32,71.83219582011476,radem_radem,2.0
318,37,92.4597883281528,radem_radem,2.0
319,42,92.94865694037163,radem_radem,2.0
320,47,124.36434618435031,radem_radem,2.0
321,52,407.1984262166467,radem_radem,2.0
322,57,77489.29835392967,radem_radem,2.0
323,62,55877755.07228005,radem_radem,2.0
