,rank,precision,generator_name,base
89,12,1.7530801151379662,1_12,1.05
90,17,2.115064374814875,1_12,1.05
91,22,2.6460699940838395,1_12,1.05
92,27,3.0776958525292955,1_12,1.05
93,32,3.366993494907568,1_12,1.05
94,37,3.8922274732405002,1_12,1.05
95,42,4.387968629364846,1_12,1.05
96,7,2.655616657839052,12_1,1.18
97,12,4.651016415916599,12_1,1.18
98,17,5.863008811437477,12_1,1.18
99,22,7.978998469958832,12_1,1.18
100,27,9.197462635502886,12_1,1.18
101,32,12.436805914799251,12_1,1.18
102,37,16.392815356033395,12_1,1.18
103,42,15.900828718015461,12_1,1.18
104,7,2.724190908810569,6_2,1.18
105,12,4.2487273888011625,6_2,1.18
106,17,6.160345917400961,6_2,1.18
107,22,7.695362324200708,6_2,1.18
108,27,9.927176715594989,6_2,1.18
109,32,11.835035225264601,6_2,1.18
110,37,12.374493508531502,6_2,1.18
111,42,13.675511374177276,6_2,1.18
112,7,2.775444338637895,4_3,1.18
113,12,4.37104604645622,4_3,1.18
114,17,7.513044740558667,4_3,1.18
115,22,8.406497335922944,4_3,1.18
116,27,10.67245101007773,4_3,1.18
117,32,12.997226604808393,4_3,1.18
118,37,13.199415582239714,4_3,1.18
119,42,19.983230005085847,4_3,1.18
120,7,2.9400614267354928,3_4,1.18
121,12,4.893711847107867,3_4,1.18
122,17,7.1995031908264835,3_4,1.18
123,22,8.405556360903244,3_4,1.18
124,27,9.923314970964004,3_4,1.18
125,32,10.758635623534339,3_4,1.18
126,37,13.901428683960628,3_4,1.18
127,42,19.650061631486814,3_4,1.18
128,7,2.8121220494841412,2_6,1.18
129,12,5.183797410914105,2_6,1.18
130,17,6.891460149500439,2_6,1.18
131,22,9.459305120488738,2_6,1.18
132,27,10.30532441090303,2_6,1.18
133,32,12.874301018553902,2_6,1.18
134,37,15.344129355564636,2_6,1.18
135,42,17.4735096840692,2_6,1.18
136,7,2.8410786634797462,1_12,1.18
137,12,5.070720972258785,1_12,1.18
138,17,6.984706780090053,1_12,1.18
139,22,10.654891738881883,1_12,1.18
140,27,11.598004469923982,1_12,1.18
141,32,12.180398388010735,1_12,1.18
142,37,14.984312012724889,1_12,1.18
143,42,16.15022505961752,1_12,1.18
144,7,7.051660539933896,12_1,1.5
145,12,19.19632539229954,12_1,1.5
146,17,14.919489887841866,12_1,1.5
147,22,21.388819427256568,12_1,1.5
148,27,25.142749048733705,12_1,1.5
149,32,35.21673250043116,12_1,1.5
150,37,54.50255138108618,12_1,1.5
151,42,56.12403743787288,12_1,1.5
152,7,7.619912424203987,6_2,1.5
153,12,15.426771382399206,6_2,1.5
154,17,15.391778906721104,6_2,1.5
155,22,20.869804333477,6_2,1.5
156,27,22.365653924552955,6_2,1.5
157,32,33.61553015795292,6_2,1.5
158,37,26.89644382159928,6_2,1.5
159,42,40.60284934322175,6_2,1.5
160,7,5.691373749069334,4_3,1.5
161,12,8.659424789857848,4_3,1.5
162,17,22.57567046997054,4_3,1.5
163,22,27.83478682032906,4_3,1.5
164,27,36.667050836142714,4_3,1.5
165,32,33.01063752605471,4_3,1.5
166,37,33.82491743653853,4_3,1.5
167,42,55.77480889770104,4_3,1.5
168,7,7.612536373412226,3_4,1.5
169,12,20.27524330751178,3_4,1.5
170,17,30.59328011190409,3_4,1.5
171,22,19.66646446334028,3_4,1.5
172,27,26.529369301962937,3_4,1.5
173,32,29.96196971406003,3_4,1.5
174,37,44.06681347840708,3_4,1.5
175,42,50.607441632414684,3_4,1.5
176,7,8.87929433665223,2_6,1.5
177,12,11.69920652233139,2_6,1.5
178,17,21.248395558878993,2_6,1.5
179,22,34.87233154456591,2_6,1.5
180,27,24.67958334894458,2_6,1.5
181,32,43.571666876322766,2_6,1.5
182,37,53.810844236854095,2_6,1.5
183,42,45.03063055245209,2_6,1.5
184,7,7.029577667050053,1_12,1.5
185,12,18.784039490711322,1_12,1.5
186,17,26.438237367074,1_12,1.5
187,22,33.7383202989853,1_12,1.5
188,27,39.380788140630166,1_12,1.5
189,32,37.29447819426643,1_12,1.5
190,37,43.33113695827302,1_12,1.5
191,42,31.69051147142364,1_12,1.5
192,7,12.63628334335293,12_1,2.0
193,12,47.259251234772215,12_1,2.0
194,17,29.665154584085833,12_1,2.0
195,22,42.27688507723412,12_1,2.0
196,27,50.234186598484705,12_1,2.0
197,32,66.77421081415817,12_1,2.0
198,37,132.28896360989634,12_1,2.0
199,42,113.44598145532396,12_1,2.0
200,7,12.051940567331066,6_2,2.0
201,12,38.173235597441405,6_2,2.0
202,17,33.001992857397774,6_2,2.0
203,22,46.09561063917784,6_2,2.0
204,27,29.788726563133576,6_2,2.0
205,32,61.12420927392376,6_2,2.0
206,37,36.94724199853537,6_2,2.0
207,42,94.50195911310074,6_2,2.0
208,7,8.382627276406467,4_3,2.0
209,12,11.788169725120275,4_3,2.0
210,17,47.145836621420486,4_3,2.0
211,22,58.048773653887636,4_3,2.0
212,27,70.38014732327898,4_3,2.0
213,32,64.44101266190376,4_3,2.0
214,37,66.87943787590791,4_3,2.0
215,42,102.01359660691156,4_3,2.0
216,7,18.42344868003455,3_4,2.0
217,12,48.01906448726176,3_4,2.0
218,17,90.03358641254798,3_4,2.0
219,22,30.300866741792483,3_4,2.0
220,27,49.03433668801684,3_4,2.0
221,32,73.72419220145414,3_4,2.0
222,37,104.7777879459117,3_4,2.0
223,42,70.25003294989075,3_4,2.0
224,7,27.62472650105093,2_6,2.0
225,12,19.061483930266448,2_6,2.0
226,17,42.99965492658514,2_6,2.0
227,22,88.49270132250322,2_6,2.0
228,27,44.21997864772486,2_6,2.0
229,32,135.33647121142968,2_6,2.0
230,37,125.53284743091248,2_6,2.0
231,42,95.96961867781852,2_6,2.0
232,7,14.221482850068508,1_12,2.0
233,12,32.35279099393692,1_12,2.0
234,17,77.91860735536275,1_12,2.0
235,22,61.14503988709409,1_12,2.0
236,27,80.33801028515093,1_12,2.0
237,32,63.31848743826132,1_12,2.0
238,37,77.12995661418412,1_12,2.0
239,42,46.84801268822581,1_12,2.0
